date,team,pts,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,ortg,drtg,pace,ts,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
2015-12-09,Atlanta Hawks,102.17,38.47,83.6,0.46,9.5,27.2,0.35,15.73,19.87,0.79,9.2,32.5,41.7,25.8,9.6,5.1,14.5,17.67,106.73,103.19,95.73,0.55,66.64,10.03,8.64,0.52,13.6,21.24,0.19
2015-12-10,Atlanta Hawks,102.27,38.43,83.5,0.46,9.43,27.03,0.35,15.97,20.13,0.79,9.0,32.83,41.83,25.83,9.57,5.33,14.4,17.83,106.7,102.7,95.85,0.55,66.78,9.99,8.98,0.52,13.52,20.81,0.19
2015-12-12,Atlanta Hawks,101.03,37.97,83.37,0.46,9.2,26.87,0.34,15.9,20.27,0.78,8.93,32.9,41.83,25.2,9.37,5.43,14.3,17.93,105.48,103.06,95.78,0.55,66.06,9.78,9.11,0.51,13.44,20.47,0.19
2015-12-14,Atlanta Hawks,100.43,37.6,83.27,0.45,9.23,26.83,0.34,16.0,20.33,0.79,8.9,32.23,41.13,25.2,9.57,5.4,14.37,17.87,104.79,104.18,95.85,0.55,66.69,9.98,9.09,0.51,13.5,20.2,0.19
2015-12-16,Atlanta Hawks,99.57,37.27,83.2,0.45,9.13,27.0,0.34,15.9,20.0,0.79,8.8,32.23,41.03,24.87,9.43,5.4,14.47,17.97,103.87,103.78,95.86,0.54,66.5,9.84,9.05,0.5,13.61,19.93,0.19
2015-12-18,Atlanta Hawks,100.33,37.5,83.07,0.45,9.13,26.77,0.34,16.2,20.27,0.8,8.57,31.83,40.4,24.9,9.47,5.5,14.4,18.07,104.4,104.47,96.07,0.55,66.21,9.85,9.28,0.51,13.55,19.48,0.2
2015-12-20,Atlanta Hawks,100.67,37.67,83.1,0.45,8.97,26.47,0.34,16.37,20.43,0.8,8.63,31.9,40.53,24.87,9.5,5.57,14.43,18.27,104.6,104.11,96.2,0.55,65.85,9.87,9.42,0.51,13.56,19.6,0.2
2015-12-21,Atlanta Hawks,100.5,37.67,82.77,0.46,8.97,26.13,0.34,16.2,20.33,0.8,8.5,32.17,40.67,24.8,9.37,5.7,14.83,18.4,104.26,103.52,96.34,0.55,65.68,9.72,9.57,0.51,13.94,19.39,0.2
2015-12-23,Atlanta Hawks,101.2,37.7,82.27,0.46,9.0,26.13,0.35,16.8,21.03,0.8,8.23,32.07,40.3,25.0,9.3,5.4,14.67,18.33,105.13,103.88,96.18,0.55,66.19,9.67,9.0,0.51,13.82,18.94,0.21
2015-12-26,Atlanta Hawks,101.63,37.9,82.5,0.46,8.93,25.9,0.35,16.9,21.2,0.8,8.33,32.03,40.37,25.1,9.27,5.4,14.67,18.33,105.4,103.49,96.36,0.55,66.14,9.62,8.99,0.52,13.78,19.17,0.21
2015-12-28,Atlanta Hawks,101.8,38.07,82.67,0.46,8.87,25.93,0.34,16.8,20.93,0.8,8.43,31.87,40.3,25.33,9.33,5.4,14.43,18.3,105.84,103.62,96.12,0.56,66.42,9.72,9.02,0.52,13.58,19.41,0.21
2015-12-29,Atlanta Hawks,101.47,37.9,82.37,0.46,8.8,26.0,0.34,16.87,21.03,0.8,8.43,31.83,40.27,25.1,9.33,5.47,14.67,18.27,105.57,103.66,96.05,0.55,66.01,9.72,9.11,0.52,13.81,19.58,0.21
2016-01-03,Atlanta Hawks,102.37,38.1,82.73,0.46,9.03,26.4,0.34,17.13,21.4,0.8,8.7,31.47,40.17,25.27,9.37,5.5,14.7,18.53,106.19,104.15,96.32,0.56,66.12,9.73,9.16,0.52,13.78,19.93,0.21
2016-01-05,Atlanta Hawks,102.33,38.1,82.53,0.46,9.07,26.57,0.34,17.07,21.33,0.8,8.43,31.1,39.53,25.3,9.4,5.63,14.67,18.53,106.21,104.87,96.27,0.56,66.21,9.77,9.37,0.52,13.79,19.54,0.21
2016-01-07,Atlanta Hawks,102.33,38.1,82.9,0.46,9.3,27.13,0.34,16.83,21.17,0.79,8.7,31.07,39.77,25.13,9.0,5.43,14.6,18.77,106.26,105.65,96.22,0.56,65.76,9.34,9.04,0.52,13.69,19.92,0.21
2016-01-09,Atlanta Hawks,102.5,38.37,83.4,0.46,9.43,27.5,0.34,16.33,20.63,0.79,8.97,31.03,40.0,25.33,9.27,5.43,14.67,18.83,106.31,104.98,96.33,0.55,65.77,9.59,8.96,0.52,13.71,20.38,0.2
2016-01-13,Atlanta Hawks,102.7,38.57,83.47,0.46,9.33,27.2,0.34,16.23,20.63,0.78,8.9,31.13,40.03,25.2,9.37,5.73,14.73,19.07,106.31,105.01,96.5,0.56,65.14,9.66,9.38,0.52,13.75,20.24,0.2
2016-01-15,Atlanta Hawks,101.93,38.1,83.3,0.46,9.13,27.0,0.34,16.6,21.1,0.78,8.97,31.4,40.37,24.77,9.1,5.67,14.7,19.13,105.59,104.73,96.45,0.55,64.76,9.4,9.38,0.51,13.72,20.27,0.2
2016-01-16,Atlanta Hawks,101.77,38.13,83.77,0.46,9.1,27.13,0.33,16.4,20.77,0.79,8.93,31.4,40.33,24.87,8.93,5.73,14.87,19.43,105.05,104.69,96.48,0.55,64.94,9.21,9.3,0.51,13.81,20.11,0.2
2016-01-18,Atlanta Hawks,102.47,38.4,83.87,0.46,9.17,27.43,0.33,16.5,20.9,0.79,8.93,31.57,40.5,25.13,9.3,5.83,14.63,19.63,105.83,104.01,96.45,0.55,65.11,9.6,9.49,0.51,13.59,20.16,0.2
2016-01-20,Atlanta Hawks,102.53,38.53,84.0,0.46,9.2,27.33,0.34,16.27,20.67,0.79,8.8,32.17,40.97,25.3,9.3,5.87,14.7,19.77,105.69,103.25,96.64,0.55,65.29,9.58,9.49,0.51,13.64,19.84,0.2
2016-01-21,Atlanta Hawks,103.07,38.73,84.37,0.46,9.13,27.17,0.34,16.47,20.97,0.79,8.87,32.07,40.93,25.4,9.3,5.73,14.47,19.63,106.08,103.36,96.8,0.55,65.2,9.56,9.29,0.51,13.38,19.93,0.2
2016-01-23,Atlanta Hawks,102.57,38.63,84.2,0.46,9.1,27.27,0.34,16.2,20.67,0.78,8.7,32.13,40.83,25.33,9.5,5.83,14.7,19.77,105.53,103.11,96.86,0.55,65.19,9.76,9.44,0.51,13.6,19.65,0.2
2016-01-25,Atlanta Hawks,102.5,38.7,84.13,0.46,9.13,27.47,0.33,15.97,20.43,0.78,8.67,32.33,41.0,25.37,9.43,5.93,14.83,19.67,105.41,102.67,96.9,0.55,65.15,9.68,9.59,0.52,13.72,19.65,0.19
2016-01-27,Atlanta Hawks,102.43,38.63,84.33,0.46,9.03,27.57,0.33,16.13,20.57,0.78,8.8,32.17,40.97,25.2,9.53,5.8,14.6,19.63,105.39,102.98,96.86,0.55,64.87,9.78,9.36,0.51,13.51,19.77,0.19
2016-01-28,Atlanta Hawks,102.03,38.7,84.23,0.46,9.1,27.3,0.33,15.53,19.87,0.78,8.57,32.27,40.83,25.43,9.4,5.67,14.9,19.53,104.96,102.48,96.88,0.55,65.49,9.64,9.15,0.51,13.8,19.42,0.19
2016-01-31,Atlanta Hawks,101.23,38.63,84.5,0.46,8.87,26.93,0.33,15.1,19.37,0.78,8.53,32.03,40.57,25.27,9.57,5.7,15.03,19.57,104.0,102.69,96.99,0.54,65.13,9.81,9.16,0.51,13.91,19.27,0.18
2016-02-01,Atlanta Hawks,101.2,38.3,83.93,0.46,8.83,26.8,0.33,15.77,20.0,0.79,8.2,31.97,40.17,24.77,9.6,5.63,15.0,19.77,103.92,102.54,97.04,0.55,64.21,9.84,9.08,0.51,13.93,18.63,0.19
2016-02-03,Atlanta Hawks,101.4,38.4,83.6,0.46,8.97,27.03,0.33,15.63,19.97,0.78,7.9,32.23,40.13,24.97,9.37,5.57,15.03,20.1,104.2,102.5,96.98,0.55,64.54,9.6,9.06,0.51,14.0,18.19,0.19
2016-02-05,Atlanta Hawks,102.67,38.9,83.67,0.46,9.03,26.8,0.34,15.83,20.27,0.78,7.83,32.6,40.43,25.17,9.53,5.57,15.27,19.83,104.94,101.71,97.48,0.55,64.26,9.72,9.04,0.52,14.15,18.26,0.19
2016-02-07,Atlanta Hawks,102.73,38.97,83.73,0.47,9.03,26.83,0.34,15.77,20.27,0.78,7.63,32.43,40.07,25.33,9.5,5.43,15.2,20.0,104.83,101.87,97.64,0.55,64.58,9.66,8.8,0.52,14.08,17.7,0.19
2016-02-08,Atlanta Hawks,102.6,38.83,84.07,0.46,9.27,27.1,0.34,15.67,20.17,0.77,8.03,32.13,40.17,25.2,9.5,5.43,15.23,19.8,104.68,101.9,97.65,0.55,64.45,9.66,8.86,0.52,14.07,18.29,0.19
2016-02-10,Atlanta Hawks,103.13,39.1,84.53,0.46,9.33,27.13,0.35,15.6,20.07,0.77,8.13,32.47,40.6,25.53,9.5,5.33,15.37,19.83,104.73,101.7,97.78,0.55,64.85,9.61,8.7,0.52,14.14,18.48,0.19
2016-02-19,Atlanta Hawks,104.3,39.53,84.87,0.47,9.6,27.43,0.35,15.63,20.03,0.78,8.27,32.77,41.03,25.67,9.53,5.47,15.23,19.8,105.93,101.26,97.78,0.56,64.46,9.65,8.83,0.52,13.99,18.83,0.19
2016-02-20,Atlanta Hawks,105.07,39.8,84.97,0.47,9.87,27.53,0.36,15.6,19.97,0.78,8.3,32.9,41.2,25.73,9.53,5.47,15.47,19.87,106.41,101.44,98.08,0.56,64.13,9.63,8.85,0.53,14.16,18.93,0.19
2016-02-22,Atlanta Hawks,104.47,39.67,85.9,0.46,9.83,28.2,0.35,15.3,19.77,0.77,8.57,33.43,42.0,25.7,9.53,5.5,15.6,20.07,105.2,101.18,98.03,0.55,64.25,9.57,8.68,0.52,14.18,19.25,0.18
2016-02-26,Atlanta Hawks,103.9,39.5,85.83,0.46,10.03,28.67,0.35,14.87,19.33,0.77,8.53,33.63,42.17,25.7,9.4,5.6,15.77,19.7,104.75,101.32,97.93,0.55,64.51,9.45,8.96,0.52,14.34,19.19,0.18
2016-02-28,Atlanta Hawks,103.9,39.43,86.2,0.46,9.9,29.07,0.34,15.13,19.47,0.78,8.7,33.7,42.4,25.8,9.67,5.73,15.47,19.7,104.74,100.89,97.93,0.55,64.9,9.72,9.16,0.51,14.04,19.42,0.18
2016-03-01,Atlanta Hawks,103.27,39.47,86.2,0.46,9.87,28.67,0.35,14.47,18.7,0.77,8.83,34.13,42.97,26.07,9.53,5.87,15.7,19.77,104.32,100.38,97.69,0.55,65.55,9.6,9.44,0.51,14.3,19.78,0.17
2016-03-04,Atlanta Hawks,103.2,39.27,85.9,0.46,10.07,29.1,0.35,14.6,18.83,0.77,8.73,34.23,42.97,26.07,9.57,5.9,15.77,19.5,104.29,100.71,97.34,0.55,65.87,9.63,9.5,0.52,14.38,19.59,0.17
2016-03-05,Atlanta Hawks,102.83,38.93,85.23,0.46,10.23,29.2,0.36,14.73,19.1,0.77,8.5,34.53,43.03,26.0,9.33,6.03,15.8,19.53,104.35,100.3,97.01,0.55,66.32,9.41,9.72,0.52,14.47,19.07,0.18
2016-03-08,Atlanta Hawks,103.5,39.23,85.73,0.46,10.37,29.27,0.36,14.67,18.93,0.77,8.57,34.77,43.33,26.33,9.33,5.93,15.67,19.87,104.8,100.22,97.23,0.55,66.77,9.39,9.61,0.52,14.3,19.09,0.17
2016-03-10,Atlanta Hawks,102.5,39.07,85.1,0.46,10.17,28.73,0.36,14.2,18.57,0.76,8.13,35.07,43.2,25.93,9.3,5.83,15.8,19.7,103.94,99.31,97.1,0.55,65.99,9.37,9.38,0.52,14.49,18.38,0.17
2016-03-12,Atlanta Hawks,102.47,39.0,85.03,0.46,10.13,28.63,0.36,14.33,18.8,0.76,8.07,35.17,43.23,25.63,9.2,5.83,15.7,20.03,103.88,99.04,97.12,0.55,65.27,9.27,9.4,0.52,14.41,18.22,0.17
2016-03-13,Atlanta Hawks,102.27,38.97,84.93,0.46,10.0,28.47,0.36,14.33,18.73,0.76,7.87,35.57,43.43,25.8,9.4,6.1,15.63,19.7,103.55,98.07,97.22,0.55,65.78,9.48,9.75,0.52,14.36,17.84,0.17
2016-03-16,Atlanta Hawks,101.53,38.67,84.7,0.46,10.07,28.4,0.36,14.13,18.43,0.76,7.7,35.8,43.5,25.5,9.17,6.1,15.63,19.37,103.03,97.47,97.03,0.55,65.58,9.27,9.78,0.52,14.41,17.51,0.17
2016-03-17,Atlanta Hawks,101.47,38.33,84.53,0.45,10.13,28.73,0.36,14.67,19.07,0.76,7.7,36.0,43.7,25.23,9.0,5.77,15.5,19.5,102.98,97.76,97.02,0.55,65.48,9.11,9.28,0.51,14.3,17.44,0.18
2016-03-19,Atlanta Hawks,102.53,38.67,84.5,0.46,10.3,28.77,0.36,14.9,19.3,0.76,7.73,36.07,43.8,25.73,9.0,5.9,15.37,19.33,104.16,97.53,96.94,0.55,66.25,9.11,9.38,0.52,14.18,17.66,0.18
2016-03-21,Atlanta Hawks,102.8,38.7,84.1,0.46,10.47,29.03,0.37,14.93,19.5,0.75,7.8,35.9,43.7,25.83,9.23,5.8,15.3,19.17,104.79,97.54,96.91,0.56,66.43,9.37,9.36,0.52,14.17,17.82,0.18
2016-03-23,Atlanta Hawks,102.4,38.5,84.07,0.46,10.63,29.17,0.37,14.77,19.27,0.75,7.7,35.77,43.47,25.47,8.93,5.83,15.43,19.0,104.26,98.51,97.0,0.55,65.87,9.05,9.37,0.52,14.31,17.51,0.18
2016-03-25,Atlanta Hawks,103.2,38.63,84.2,0.46,10.9,29.93,0.37,15.03,19.67,0.75,7.8,35.47,43.27,25.5,8.97,5.8,15.4,18.9,104.85,99.0,97.2,0.56,65.72,9.06,9.34,0.52,14.23,17.72,0.18
2016-03-26,Atlanta Hawks,103.1,38.7,84.53,0.46,10.73,30.2,0.36,14.97,19.47,0.76,8.03,35.3,43.33,25.53,9.07,5.9,15.33,19.17,104.89,98.86,97.07,0.55,65.7,9.18,9.46,0.52,14.16,18.14,0.18
2016-03-28,Atlanta Hawks,103.9,38.97,84.9,0.46,10.9,30.23,0.36,15.07,19.43,0.76,7.97,35.27,43.23,25.97,8.77,5.83,14.87,19.23,105.85,99.13,96.93,0.56,66.33,8.89,9.42,0.52,13.74,18.01,0.18
2016-03-30,Atlanta Hawks,104.13,39.03,84.93,0.46,10.67,29.83,0.36,15.4,19.77,0.77,7.83,35.57,43.4,25.93,8.63,6.03,14.6,19.1,106.01,99.11,97.01,0.56,66.12,8.75,9.55,0.52,13.5,17.75,0.18
2016-04-01,Atlanta Hawks,103.4,38.83,84.83,0.46,10.83,30.03,0.36,14.9,19.33,0.76,7.87,35.6,43.47,25.8,8.37,6.17,14.73,18.93,105.45,99.3,96.83,0.56,66.11,8.48,9.8,0.52,13.64,17.71,0.18
2016-04-05,Atlanta Hawks,104.23,39.0,85.37,0.46,10.8,30.27,0.36,15.43,19.73,0.77,7.77,35.67,43.43,25.93,8.33,6.33,14.5,19.27,105.8,99.65,96.99,0.56,66.18,8.42,10.07,0.52,13.37,17.45,0.18
2016-04-07,Atlanta Hawks,104.6,39.2,85.77,0.46,10.93,30.47,0.36,15.27,19.67,0.77,8.03,36.0,44.03,26.13,8.57,6.3,14.6,19.23,105.95,98.73,97.22,0.56,66.39,8.63,10.06,0.52,13.4,17.88,0.18
2016-04-09,Atlanta Hawks,104.87,39.4,85.97,0.46,11.17,30.8,0.37,14.9,19.3,0.76,8.13,36.23,44.37,26.47,8.37,6.6,14.47,19.1,106.38,98.27,97.06,0.56,67.11,8.43,10.53,0.53,13.28,18.1,0.17
2016-04-11,Atlanta Hawks,105.07,39.53,86.23,0.46,11.27,30.73,0.37,14.73,19.03,0.77,8.13,36.03,44.17,26.53,8.63,6.73,14.57,19.0,106.28,98.34,97.32,0.56,67.05,8.68,10.73,0.53,13.33,18.06,0.17
2016-04-13,Atlanta Hawks,104.07,39.23,86.07,0.46,11.2,31.07,0.36,14.4,18.7,0.76,8.1,35.73,43.83,26.37,8.47,6.7,14.43,19.2,105.69,99.44,96.95,0.55,67.08,8.56,10.69,0.52,13.27,17.9,0.17
2016-10-27,Atlanta Hawks,103.93,39.0,86.23,0.45,11.23,31.13,0.36,14.7,19.07,0.76,8.3,36.03,44.33,26.13,8.57,6.7,14.7,19.37,105.12,99.42,97.39,0.55,66.89,8.61,10.69,0.52,13.43,18.24,0.17
2016-10-29,Atlanta Hawks,104.6,39.3,86.13,0.46,11.2,31.07,0.36,14.8,19.17,0.76,8.17,36.23,44.4,26.33,8.77,6.7,14.87,19.57,105.51,99.25,97.66,0.55,66.91,8.78,10.62,0.52,13.56,18.22,0.17
2016-10-31,Atlanta Hawks,104.4,39.27,85.9,0.46,10.97,30.77,0.36,14.9,19.27,0.76,8.1,36.3,44.4,26.33,8.83,6.8,14.8,19.37,105.53,97.99,97.78,0.56,66.97,8.87,10.78,0.52,13.52,18.16,0.17
2016-11-02,Atlanta Hawks,104.17,38.93,85.53,0.46,10.9,30.67,0.36,15.4,20.33,0.75,8.3,36.0,44.3,26.3,8.67,6.77,14.8,19.57,105.42,98.28,97.67,0.55,67.46,8.71,10.84,0.52,13.51,18.5,0.18
2016-11-04,Atlanta Hawks,104.33,38.93,85.47,0.46,10.73,30.53,0.35,15.73,20.87,0.75,8.37,35.77,44.13,26.4,8.77,6.67,14.7,19.43,105.68,98.64,97.58,0.55,67.7,8.81,10.7,0.52,13.41,18.71,0.19
2016-11-05,Atlanta Hawks,103.77,38.53,84.7,0.46,10.6,30.0,0.35,16.1,21.47,0.75,8.37,35.7,44.07,26.1,8.8,6.5,14.77,19.33,105.59,98.42,97.74,0.55,67.64,8.89,10.56,0.52,13.51,18.88,0.19
2016-11-08,Atlanta Hawks,104.43,38.83,84.67,0.46,10.53,29.53,0.36,16.23,21.73,0.74,8.53,35.43,43.97,26.3,9.13,6.47,14.83,19.2,106.2,98.2,97.8,0.56,67.66,9.21,10.43,0.52,13.55,19.27,0.19
2016-11-09,Atlanta Hawks,104.67,38.97,84.4,0.46,10.67,29.37,0.36,16.07,21.73,0.74,8.47,35.57,44.03,26.1,8.7,6.23,15.1,19.2,106.37,98.76,97.85,0.56,66.93,8.76,10.13,0.53,13.79,19.29,0.19
2016-11-12,Atlanta Hawks,105.6,39.1,84.6,0.46,10.7,29.47,0.36,16.7,22.47,0.74,8.7,35.33,44.03,25.93,8.83,6.3,15.3,19.23,106.82,99.36,98.34,0.56,66.29,8.87,10.15,0.53,13.85,19.96,0.2
2016-11-15,Atlanta Hawks,106.0,39.47,85.1,0.46,10.73,29.43,0.36,16.33,22.13,0.74,8.97,35.4,44.37,26.13,8.87,6.33,15.27,19.13,107.22,98.93,98.65,0.56,66.19,8.9,10.27,0.53,13.78,20.51,0.19
2016-11-16,Atlanta Hawks,105.57,39.47,85.5,0.46,10.5,29.07,0.36,16.13,21.9,0.74,9.07,35.17,44.23,25.7,9.13,6.2,15.63,18.97,106.2,98.94,99.11,0.56,65.01,9.14,10.01,0.52,14.05,20.74,0.19
2016-11-18,Atlanta Hawks,105.57,39.3,84.93,0.46,10.5,29.23,0.36,16.47,22.27,0.74,8.83,34.93,43.77,25.8,9.03,6.37,15.57,18.67,106.33,99.17,98.98,0.56,65.61,9.05,10.2,0.53,14.06,20.28,0.2
2016-11-20,Atlanta Hawks,105.73,39.33,85.07,0.46,10.47,29.33,0.35,16.6,22.37,0.74,8.97,35.07,44.03,26.13,9.03,6.43,15.6,18.63,106.42,99.63,99.06,0.56,66.43,9.04,10.31,0.52,14.06,20.58,0.2
2016-11-22,Atlanta Hawks,105.67,39.3,85.17,0.46,10.43,29.27,0.35,16.63,22.43,0.74,9.23,35.3,44.53,26.13,9.0,6.47,15.63,18.33,106.37,99.65,99.05,0.56,66.48,9.01,10.35,0.52,14.07,20.99,0.2
2016-11-23,Atlanta Hawks,105.63,39.4,85.2,0.46,10.4,29.1,0.35,16.43,22.2,0.74,9.17,35.13,44.3,25.97,8.87,6.27,15.77,18.37,106.23,100.56,99.15,0.56,65.86,8.86,10.12,0.52,14.19,20.9,0.2
2016-11-25,Atlanta Hawks,105.37,39.27,85.2,0.46,10.07,28.77,0.35,16.77,22.6,0.74,9.43,35.07,44.5,25.63,8.87,6.3,15.93,18.53,105.87,100.83,99.22,0.55,65.18,8.85,10.21,0.52,14.29,21.36,0.2
2016-11-27,Atlanta Hawks,103.7,38.83,85.0,0.46,9.93,28.47,0.35,16.1,21.87,0.73,9.37,34.93,44.3,25.17,8.8,6.33,16.0,18.2,104.54,100.58,98.86,0.55,64.45,8.82,10.33,0.52,14.4,21.17,0.19
2016-11-28,Atlanta Hawks,102.97,38.8,85.27,0.46,9.93,28.77,0.34,15.43,21.27,0.72,9.37,34.87,44.23,24.93,8.8,6.27,16.0,18.3,103.82,101.01,98.82,0.54,63.92,8.82,10.19,0.51,14.4,21.06,0.18
2016-11-30,Atlanta Hawks,102.67,38.53,85.17,0.45,9.7,28.47,0.34,15.9,21.87,0.72,9.5,35.07,44.57,24.53,8.77,6.2,16.1,18.37,103.38,101.15,98.95,0.54,63.35,8.77,10.13,0.51,14.46,21.32,0.19
2016-12-02,Atlanta Hawks,102.83,38.77,85.53,0.45,9.57,28.2,0.34,15.73,21.63,0.72,9.67,35.13,44.8,24.43,8.9,6.2,16.37,18.6,103.32,100.63,99.17,0.54,62.82,8.89,10.12,0.51,14.62,21.81,0.19
2016-12-03,Atlanta Hawks,101.6,38.33,85.67,0.45,9.2,27.6,0.33,15.73,21.57,0.72,9.63,34.87,44.5,24.1,8.77,6.1,16.07,18.43,102.28,101.54,98.97,0.53,62.74,8.77,9.96,0.5,14.36,21.63,0.19
2016-12-05,Atlanta Hawks,101.03,38.13,85.37,0.45,9.27,27.47,0.33,15.5,21.47,0.71,9.5,34.77,44.27,23.93,8.67,6.07,16.33,18.17,101.52,102.67,99.13,0.53,62.63,8.65,9.92,0.5,14.6,21.38,0.18
2016-12-07,Atlanta Hawks,100.6,37.83,84.77,0.45,9.07,27.07,0.33,15.87,22.07,0.71,9.57,34.6,44.17,23.67,8.9,5.93,16.77,18.27,100.94,102.78,99.26,0.53,62.54,8.88,9.73,0.5,15.0,21.56,0.19
2016-12-09,Atlanta Hawks,100.63,38.07,84.87,0.45,9.03,26.97,0.33,15.47,21.63,0.71,9.8,34.33,44.13,23.83,9.07,5.8,16.97,18.5,101.14,102.76,99.12,0.53,62.6,9.06,9.78,0.5,15.17,22.26,0.19
2016-12-13,Atlanta Hawks,101.2,38.17,84.9,0.45,8.97,27.0,0.33,15.9,22.17,0.71,9.73,34.47,44.2,24.1,9.2,5.83,16.97,18.23,101.35,102.56,99.45,0.53,63.1,9.18,9.77,0.5,15.13,22.17,0.19
2016-12-16,Atlanta Hawks,101.6,38.4,84.7,0.45,9.03,26.93,0.33,15.77,22.0,0.71,10.0,34.1,44.1,24.23,9.23,5.7,16.93,17.87,102.27,103.8,99.29,0.54,63.05,9.24,9.58,0.51,15.14,23.05,0.19
2016-12-17,Atlanta Hawks,102.33,38.63,84.4,0.46,9.03,26.63,0.34,16.03,22.43,0.71,10.07,33.83,43.9,24.23,8.9,5.8,16.83,17.9,103.33,105.14,99.0,0.54,62.71,8.94,9.68,0.51,15.08,23.66,0.19
2016-12-19,Atlanta Hawks,102.47,38.87,84.73,0.46,8.97,26.43,0.34,15.77,22.27,0.7,10.2,33.9,44.1,24.33,8.9,5.47,16.8,17.87,103.36,105.73,99.1,0.54,62.56,8.94,9.16,0.51,15.02,23.94,0.19
2016-12-21,Atlanta Hawks,102.2,38.7,84.3,0.46,8.7,26.1,0.33,16.1,22.7,0.7,10.2,33.6,43.8,24.1,8.73,5.2,16.7,17.8,103.5,106.15,98.75,0.54,62.26,8.8,8.75,0.51,14.97,23.96,0.19
2016-12-23,Atlanta Hawks,101.87,38.53,84.13,0.46,8.67,25.97,0.33,16.13,22.63,0.7,10.13,33.43,43.57,23.97,8.77,5.27,16.53,17.7,103.45,105.89,98.46,0.54,62.16,8.86,8.87,0.51,14.85,23.86,0.19
2016-12-26,Atlanta Hawks,102.23,38.7,84.3,0.46,8.57,25.83,0.33,16.27,22.7,0.71,10.13,33.2,43.33,24.1,8.67,5.23,16.03,17.83,104.11,106.17,98.15,0.54,62.21,8.8,8.85,0.51,14.45,23.87,0.2
2016-12-28,Atlanta Hawks,101.43,38.4,84.13,0.46,8.43,26.03,0.32,16.2,22.67,0.7,10.23,32.9,43.13,23.83,8.5,5.23,15.97,17.83,103.76,106.82,97.71,0.54,61.99,8.68,8.99,0.51,14.43,23.99,0.2
2016-12-30,Atlanta Hawks,101.37,38.23,84.67,0.45,8.5,26.27,0.32,16.4,22.8,0.71,10.6,32.8,43.4,23.43,8.4,5.1,16.07,18.0,103.52,107.51,97.56,0.54,61.24,8.56,8.76,0.5,14.44,24.48,0.2
2017-01-01,Atlanta Hawks,101.33,38.43,84.97,0.45,8.4,26.13,0.32,16.07,22.07,0.71,10.43,33.0,43.43,23.6,8.37,4.97,16.13,18.03,103.39,107.54,97.64,0.54,61.3,8.52,8.5,0.5,14.5,24.3,0.19
2017-01-04,Atlanta Hawks,101.27,38.47,85.2,0.45,8.5,26.0,0.33,15.83,22.0,0.71,10.47,33.27,43.73,23.43,8.23,5.13,15.93,18.1,103.33,107.18,97.32,0.53,60.84,8.39,8.77,0.5,14.33,24.24,0.19
2017-01-05,Atlanta Hawks,101.9,38.87,85.13,0.46,8.67,25.8,0.34,15.5,21.4,0.71,10.23,33.23,43.47,23.6,8.23,5.13,15.8,17.7,104.13,107.23,97.15,0.54,60.6,8.41,8.78,0.51,14.27,23.8,0.18
2017-01-07,Atlanta Hawks,101.47,38.63,85.3,0.45,8.7,25.9,0.34,15.5,21.17,0.72,10.2,33.63,43.83,23.4,7.97,5.13,15.63,17.73,103.85,107.27,97.01,0.54,60.47,8.16,8.71,0.51,14.14,23.63,0.18
2017-01-10,Atlanta Hawks,101.03,38.27,85.07,0.45,8.7,25.67,0.34,15.8,21.43,0.72,10.03,33.7,43.73,23.3,8.2,5.03,15.33,17.53,103.62,106.63,96.81,0.54,60.79,8.42,8.55,0.5,13.9,23.13,0.19
2017-01-13,Atlanta Hawks,101.1,38.33,85.37,0.45,8.63,25.77,0.34,15.8,21.8,0.71,10.1,33.8,43.9,23.33,8.3,5.2,14.97,17.43,103.72,106.33,96.78,0.53,60.78,8.52,8.88,0.5,13.58,22.95,0.19
2017-01-15,Atlanta Hawks,100.57,37.93,85.0,0.45,8.57,25.7,0.33,16.13,22.03,0.72,10.0,33.6,43.6,23.03,8.13,5.17,14.83,17.53,103.49,106.88,96.5,0.53,60.66,8.37,8.94,0.5,13.51,22.68,0.19
2017-01-16,Atlanta Hawks,101.17,38.1,85.0,0.45,8.8,26.0,0.34,16.17,22.0,0.72,10.27,33.4,43.67,23.4,7.97,5.17,14.77,17.77,104.5,107.51,96.18,0.54,61.34,8.23,8.96,0.5,13.46,23.4,0.19
2017-01-18,Atlanta Hawks,101.2,38.27,85.5,0.45,8.87,26.0,0.34,15.8,21.73,0.72,10.43,33.13,43.57,23.3,8.13,5.0,14.57,17.7,104.63,107.83,96.1,0.53,60.74,8.41,8.72,0.5,13.25,23.69,0.19
2017-01-20,Atlanta Hawks,101.17,37.97,85.3,0.45,8.83,25.9,0.34,16.4,22.4,0.72,10.43,32.57,43.0,23.2,7.87,4.93,14.43,17.8,104.74,108.61,95.95,0.53,61.05,8.15,8.6,0.5,13.13,23.62,0.19
2017-01-21,Atlanta Hawks,101.43,38.13,85.2,0.45,8.93,25.93,0.35,16.23,22.07,0.73,10.3,32.43,42.73,23.4,8.17,4.83,14.67,17.93,104.92,108.14,96.04,0.53,61.35,8.44,8.46,0.5,13.34,23.59,0.19
